"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"m[4,37] Endow MGMT",213515.342133333,213673,214536.789136627,3891,0.95,200095,227210,NA,NA,NA,NA,NA,NA,NA
"m[5,37] Disting MGMT",237974.616666667,238145,236852.633331011,3014.1,0.95,218284,257727,NA,NA,NA,NA,NA,NA,NA
"m[1,38] Assis MKTG",151244.363333333,150990,150828.893989602,6636,0.95,148074,155075,NA,NA,NA,NA,NA,NA,NA
"m[2,38] Assoc MKTG",170593.724266667,170816.5,171233.610936012,3020.7,0.95,161274,179935,NA,NA,NA,NA,NA,NA,NA
"m[3,38] Full MKTG",192510.747266667,192650,193472.190393354,2548.3,0.95,177740,206152,NA,NA,NA,NA,NA,NA,NA
"m[4,38] Endow MKTG",221476.449733333,221615.5,222390.00168145,2958.9,0.95,208157,233611,NA,NA,NA,NA,NA,NA,NA
"m[5,38] Disting MKTG",246233.707466667,246406.5,244753.381976565,2274.3,0.95,226986,266588,NA,NA,NA,NA,NA,NA,NA
"m[1,39] Assis MUHI",55120.39988,54796.3,54502.3380775693,12426.7,0.95,44230.7,65901.9,NA,NA,NA,NA,NA,NA,NA
"m[2,39] Assoc MUHI",67423.62774,67406.1,66922.4083814631,14135.7,0.95,59974.2,75436.9,NA,NA,NA,NA,NA,NA,NA
"m[3,39] Full MUHI",97068.4519466667,97121.45,96895.2930500271,12450.7,0.95,86486,107400,NA,NA,NA,NA,NA,NA,NA
"m[4,39] Endow MUHI",120069.1559,119989.5,119658.413361383,8191.1,0.95,105245,135693,NA,NA,NA,NA,NA,NA,NA
"m[5,39] Disting MUHI",145300.918333333,145675,146925.217018747,3017,0.95,124144,167018,NA,NA,NA,NA,NA,NA,NA
"m[1,40] Assis MUIN",60629.5146333333,59761.15,57920.6124408457,8474.8,0.95,50582.4,71878.4,NA,NA,NA,NA,NA,NA,NA
"m[2,40] Assoc MUIN",78740.4683133333,78884.4,78841.7807444719,6794.2,0.95,68661.6,89079.1,NA,NA,NA,NA,NA,NA,NA
"m[3,40] Full MUIN",99771.7727066667,99780.5,99840.3414061377,14549.2,0.95,94838.6,104896,NA,NA,NA,NA,NA,NA,NA
"m[4,40] Endow MUIN",126671.92954,126724,128113.279720326,9072,0.95,114378,137890,NA,NA,NA,NA,NA,NA,NA
"m[5,40] Disting MUIN",153699.850133333,153794.5,153324.585977371,3966.8,0.95,135262,170820,NA,NA,NA,NA,NA,NA,NA
"m[1,41] Assis MUST",83687.3102933333,83644.6,82983.6605674148,9626.9,0.95,65565,100518,NA,NA,NA,NA,NA,NA,NA
"m[2,41] Assoc MUST",93456.0769,93658.45,93555.0423598917,6398,0.95,74398.2,111585,NA,NA,NA,NA,NA,NA,NA
"m[3,41] Full MUST",125550.860606667,125632.5,125625.995425301,13915.4,0.95,113946,137590,NA,NA,NA,NA,NA,NA,NA
"m[4,41] Endow MUST",148464.3284,148309,147136.037107014,12687.4,0.95,135302,163115,NA,NA,NA,NA,NA,NA,NA
"m[5,41] Disting MUST",175528.839933333,175728,176989.839115823,3599.9,0.95,152256,197633,NA,NA,NA,NA,NA,NA,NA
"m[1,42] Assis MUTH",54967.8291666667,55508.6,56048.7213978857,10026.6,0.95,43649,64698.3,NA,NA,NA,NA,NA,NA,NA
"m[2,42] Assoc MUTH",65004.5941533333,64796.2,64566.6696106362,13983.2,0.95,58184.3,72316.5,NA,NA,NA,NA,NA,NA,NA
"m[3,42] Full MUTH",93982.4285666667,94016.9,94990.7698609523,11640.1,0.95,83910.2,103558,NA,NA,NA,NA,NA,NA,NA
"m[4,42] Endow MUTH",118859.82788,118846.5,119038.183292213,7541.7,0.95,103786,133757,NA,NA,NA,NA,NA,NA,NA
"m[5,42] Disting MUTH",146137.8288,146362,146691.391945813,3482.3,0.95,126132,165320,NA,NA,NA,NA,NA,NA,NA
"m[1,43] Assis MUVO",59955.9940066667,60109.05,59295.693241369,9449.9,0.95,43850.6,76307.4,NA,NA,NA,NA,NA,NA,NA
"m[2,43] Assoc MUVO",73510.8037733333,74031.85,74636.0303770901,13499.5,0.95,61423.2,84472.8,NA,NA,NA,NA,NA,NA,NA
"m[3,43] Full MUVO",99346.2037933333,99266.35,99551.7948695379,13711.4,0.95,88448.8,111097,NA,NA,NA,NA,NA,NA,NA
"m[4,43] Endow MUVO",124468.65636,124450.5,123570.237982772,9106.2,0.95,106802,141610,NA,NA,NA,NA,NA,NA,NA
"m[5,43] Disting MUVO",149846.785933333,150223.5,151145.973058316,2717.7,0.95,127032,172755,NA,NA,NA,NA,NA,NA,NA
"m[1,44] Assis OADT",148012.593533333,148150,148132.557936063,12893.2,0.95,142605,153033,NA,NA,NA,NA,NA,NA,NA
"m[2,44] Assoc OADT",163661.359666667,164367,165891.639003788,7641,0.95,154428,171267,NA,NA,NA,NA,NA,NA,NA
"m[3,44] Full OADT",183845.167266667,183917.5,182932.340585837,5199,0.95,169954,198297,NA,NA,NA,NA,NA,NA,NA
"m[4,44] Endow OADT",212240.104866667,212204.5,212233.102945723,6961.8,0.95,197677,226636,NA,NA,NA,NA,NA,NA,NA
"m[5,44] Disting OADT",239258.8378,239505.5,240001.604912508,2866.3,0.95,219089,258797,NA,NA,NA,NA,NA,NA,NA
"m[1,45] Assis OPT",75693.85062,76337.95,76442.2674022745,2643.6,0.95,69538.2,78958.8,NA,NA,NA,NA,NA,NA,NA
"m[2,45] Assoc OPT",80577.1238066667,80535.75,80441.9679418963,8581.8,0.95,74759.8,86230.7,NA,NA,NA,NA,NA,NA,NA
"m[3,45] Full OPT",101923.861706667,101398.5,100677.672260623,4780.4,0.95,95398.3,110071,NA,NA,NA,NA,NA,NA,NA
"m[4,45] Endow OPT",133400.343466667,133314,133365.716269968,3807.1,0.95,119069,147024,NA,NA,NA,NA,NA,NA,NA
"m[5,45] Disting OPT",160596.469933333,160868.5,161374.038292568,2447.1,0.95,140658,178717,NA,NA,NA,NA,NA,NA,NA
"m[1,46] Assis PHYS",78096.9276733333,78053.6,77989.0393639632,13417.2,0.95,76435.7,79787.9,NA,NA,NA,NA,NA,NA,NA
"m[2,46] Assoc PHYS",94744.2331133333,94799.3,94609.1958364953,9624.6,0.95,90424,98996,NA,NA,NA,NA,NA,NA,NA
"m[3,46] Full PHYS",125046.092666667,125014,124952.648896251,3025.6,0.95,115006,135189,NA,NA,NA,NA,NA,NA,NA
"m[4,46] Endow PHYS",145643.2496,145555,146578.63154297,2896.2,0.95,132087,160309,NA,NA,NA,NA,NA,NA,NA
"m[5,46] Disting PHYS",169800.018866667,169761,169136.748430511,2074.2,0.95,150818,188991,NA,NA,NA,NA,NA,NA,NA
"m[1,47] Assis PL",67849.50168,67670.25,67012.1039823695,12710.4,0.95,56791.9,79365,NA,NA,NA,NA,NA,NA,NA
"m[2,47] Assoc PL",78291.7395266667,77536.85,76454.2520524242,12284.6,0.95,68735.2,89754.5,NA,NA,NA,NA,NA,NA,NA
"m[3,47] Full PL",110730.419966667,110811,111256.408497543,11955.2,0.95,98031,123172,NA,NA,NA,NA,NA,NA,NA
"m[4,47] Endow PL",133529.668666667,133337.5,133556.427765095,9950.4,0.95,119253,148613,NA,NA,NA,NA,NA,NA,NA
"m[5,47] Disting PL",160374.177266667,160477,160524.435609271,3890,0.95,140245,181299,NA,NA,NA,NA,NA,NA,NA
"m[1,48] Assis POLS",81259.06972,80738.1,80471.3466774554,8972.3,0.95,74674.8,89759,NA,NA,NA,NA,NA,NA,NA
"m[2,48] Assoc POLS",88545.9054933333,88236.3,88073.9264972635,8323.1,0.95,81041.6,96163.1,NA,NA,NA,NA,NA,NA,NA
"m[3,48] Full POLS",125707.2048,125567.5,124475.066720985,4694,0.95,114360,137407,NA,NA,NA,NA,NA,NA,NA
"m[4,48] Endow POLS",150625.073133333,150084.5,149172.836089677,2265.8,0.95,134458,167878,NA,NA,NA,NA,NA,NA,NA
"m[5,48] Disting POLS",177371.992733333,177436,176868.06882595,3498.9,0.95,158193,196438,NA,NA,NA,NA,NA,NA,NA
"m[1,49] Assis PSY",81587.6501266667,81667.85,81895.6137739533,13072.8,0.95,76982.4,85947,NA,NA,NA,NA,NA,NA,NA
"m[2,49] Assoc PSY",85002.9347533333,84735.75,84622.6240913175,9119.8,0.95,77677.1,92092.2,NA,NA,NA,NA,NA,NA,NA
"m[3,49] Full PSY",114999.2238,114902,113697.418257719,9701.4,0.95,104801,125295,NA,NA,NA,NA,NA,NA,NA
"m[4,49] Endow PSY",146398.525733333,146304.5,147482.087147971,4416.7,0.95,132006,161432,NA,NA,NA,NA,NA,NA,NA
"m[5,49] Disting PSY",172176.504733333,172269.5,171650.472306927,3866,0.95,154304,189789,NA,NA,NA,NA,NA,NA,NA
"m[1,50] Assis REL",62222.6695933333,62180.4,62142.0251629723,13555.3,0.95,60691.7,63907.7,NA,NA,NA,NA,NA,NA,NA
"m[2,50] Assoc REL",75176.04362,75074.55,74859.4084538638,8656.7,0.95,71569.6,78664.6,NA,NA,NA,NA,NA,NA,NA
"m[3,50] Full REL",105393.488126667,105324.5,105143.453267258,1857.8,0.95,92738.7,117964,NA,NA,NA,NA,NA,NA,NA
"m[4,50] Endow REL",128425.793373333,128344.5,127981.517698984,2037.6,0.95,114419,142898,NA,NA,NA,NA,NA,NA,NA
"m[5,50] Disting REL",155680.717333333,155847.5,154888.134213589,1969.5,0.95,136360,174817,NA,NA,NA,NA,NA,NA,NA
"m[1,51] Assis RPAD",73953.0381133333,73185.35,72129.1467255615,4094.3,0.95,65784.9,83961.1,NA,NA,NA,NA,NA,NA,NA
"m[2,51] Assoc RPAD",91863.833,92046.2,92618.5015117783,11741.3,0.95,84883.5,98495.5,NA,NA,NA,NA,NA,NA,NA
"m[3,51] Full RPAD",121937.949973333,122996,123633.241148049,8310,0.95,112223,128256,NA,NA,NA,NA,NA,NA,NA
"m[4,51] Endow RPAD",143179.092666667,143214,143555.948669429,6788,0.95,128985,158479,NA,NA,NA,NA,NA,NA,NA
"m[5,51] Disting RPAD",170477.7602,170592.5,169521.995423766,2910.8,0.95,151302,190268,NA,NA,NA,NA,NA,NA,NA
"m[1,52] Assis SLIS",88196.40406,88424.15,88976.1107726143,10419.7,0.95,80084.9,95980.7,NA,NA,NA,NA,NA,NA,NA
"m[2,52] Assoc SLIS",98758.1000066667,98785.5,99012.2852816002,15437.1,0.95,93910.7,103132,NA,NA,NA,NA,NA,NA,NA
"m[3,52] Full SLIS",124602.773,123766,120549.116095357,9338,0.95,114627,136924,NA,NA,NA,NA,NA,NA,NA
"m[4,52] Endow SLIS",152967.1202,152886.5,152982.643494731,7599.2,0.95,139636,166467,NA,NA,NA,NA,NA,NA,NA
"m[5,52] Disting SLIS",178836.096866667,179088,181286.727161401,3348.2,0.95,158899,198096,NA,NA,NA,NA,NA,NA,NA
"m[1,53] Assis SLS",59645.8439666667,59853.25,59946.1695473459,11537.8,0.95,54634.3,63755.2,NA,NA,NA,NA,NA,NA,NA
"m[2,53] Assoc SLS",69331.80258,69213.6,69026.2387873136,7480.8,0.95,62770.3,76399.9,NA,NA,NA,NA,NA,NA,NA
"m[3,53] Full SLS",94630.8726133333,93961.8,88741.5489797471,4331.8,0.95,83738.2,107418,NA,NA,NA,NA,NA,NA,NA
"m[4,53] Endow SLS",121952.17396,121930.5,122546.08312859,4175.6,0.95,107085,136676,NA,NA,NA,NA,NA,NA,NA
"m[5,53] Disting SLS",149165.972933333,149334,150740.622477969,2556.2,0.95,128911,168322,NA,NA,NA,NA,NA,NA,NA
"m[1,54] Assis SOC",74932.6658333333,74945.35,75045.8454488834,14535.9,0.95,73160.3,76605.5,NA,NA,NA,NA,NA,NA,NA
"m[2,54] Assoc SOC",87761.0292066667,87714.95,87480.7591491663,5331.8,0.95,80023.7,95933.5,NA,NA,NA,NA,NA,NA,NA
"m[3,54] Full SOC",115486.092086667,115468.5,115535.526224892,4467.3,0.95,106759,124748,NA,NA,NA,NA,NA,NA,NA
"m[4,54] Endow SOC",142952.745333333,143058,143728.000213822,3254.8,0.95,130193,155039,NA,NA,NA,NA,NA,NA,NA
"m[5,54] Disting SOC",166569.441866667,165248,163116.759618033,3254.9,0.95,152865,183471,NA,NA,NA,NA,NA,NA,NA
"m[1,55] Assis SPAN",62393.7984666667,62300.1,62087.7178611149,12603.6,0.95,58501.7,66487.1,NA,NA,NA,NA,NA,NA,NA
"m[2,55] Assoc SPAN",73094.7452266667,72988.65,72936.733479613,14016.7,0.95,69029.1,77118.9,NA,NA,NA,NA,NA,NA,NA
"m[3,55] Full SPAN",103378.274473333,103288,103107.910930768,8344.6,0.95,94447.7,112208,NA,NA,NA,NA,NA,NA,NA
"m[4,55] Endow SPAN",127227.188346667,127079,125892.683165754,5711.8,0.95,113304,141763,NA,NA,NA,NA,NA,NA,NA
"m[5,55] Disting SPAN",154464.999533333,154634,155035.350008134,2924.5,0.95,134920,173117,NA,NA,NA,NA,NA,NA,NA
"m[1,56] Assis SPEA",96039.3690933333,96069.65,96452.3378559902,15000,0.95,91215.4,100646,NA,NA,NA,NA,NA,NA,NA
"m[2,56] Assoc SPEA",104810.325606667,104737.5,104681.814243037,11373.2,0.95,97969.6,111851,NA,NA,NA,NA,NA,NA,NA
"m[3,56] Full SPEA",137955.812133333,137988,138041.731076563,9636.3,0.95,128586,147328,NA,NA,NA,NA,NA,NA,NA
"m[4,56] Endow SPEA",156327.135733333,156166,156129.799775526,7596.8,0.95,143311,169786,NA,NA,NA,NA,NA,NA,NA
"m[5,56] Disting SPEA",188899.075733333,189098.5,189263.977689167,3489.2,0.95,169119,207964,NA,NA,NA,NA,NA,NA,NA
"m[1,57] Assis SPHS",79550.49602,79426.6,79251.9613018799,15000,0.95,74922,84206.2,NA,NA,NA,NA,NA,NA,NA
"m[2,57] Assoc SPHS",94646.44188,94771.4,94826.9218105969,12246.2,0.95,87859.8,101245,NA,NA,NA,NA,NA,NA,NA
"m[3,57] Full SPHS",120937.48036,120846.5,120058.58443449,9542.1,0.95,111202,130574,NA,NA,NA,NA,NA,NA,NA
"m[4,57] Endow SPHS",146077.701,145981.5,145800.095826489,5197.3,0.95,131336,160491,NA,NA,NA,NA,NA,NA,NA
"m[5,57] Disting SPHS",174587.677066667,174731,174385.322561072,3500.1,0.95,154555,193385,NA,NA,NA,NA,NA,NA,NA
"m[1,58] Assis STAT",83435.9516866667,83229,82910.8443045841,9596.8,0.95,76295.6,91114.7,NA,NA,NA,NA,NA,NA,NA
"m[2,58] Assoc STAT",94494.49204,93566.9,87790.4819558536,5229.4,0.95,82596,109782,NA,NA,NA,NA,NA,NA,NA
"m[3,58] Full STAT",124580.986706667,124388,124587.375701232,5320.7,0.95,109457,141658,NA,NA,NA,NA,NA,NA,NA
"m[4,58] Endow STAT",151726.846466667,151274,150779.76487444,3834.3,0.95,134871,171333,NA,NA,NA,NA,NA,NA,NA
"m[5,58] Disting STAT",178388.5204,180173,183745.492043336,4918.9,0.95,159738,193632,NA,NA,NA,NA,NA,NA,NA
"m[1,59] Assis TELC",68795.4114933333,68739.65,68940.2525556035,15000,0.95,63868.3,73839.7,NA,NA,NA,NA,NA,NA,NA
"m[2,59] Assoc TELC",80465.1603666667,80123.45,79761.0409684094,8159.5,0.95,70457.3,91051.2,NA,NA,NA,NA,NA,NA,NA
"m[3,59] Full TELC",111177.438753333,111242,111991.439446062,7531.1,0.95,100485,121969,NA,NA,NA,NA,NA,NA,NA
"m[4,59] Endow TELC",134951.3382,134819.5,134342.848803602,6443.8,0.95,119906,149862,NA,NA,NA,NA,NA,NA,NA
"m[5,59] Disting TELC",164390.579533333,165760.5,172375.295091726,3689.1,0.95,145274,178457,NA,NA,NA,NA,NA,NA,NA
"m[1,60] Assis THTR",59234.1473466667,59298.7,59426.2601367502,11242.1,0.95,55958.6,62288.4,NA,NA,NA,NA,NA,NA,NA
"m[2,60] Assoc THTR",67285.7398,67221.35,67165.0594209154,14287.9,0.95,64022.3,70793.1,NA,NA,NA,NA,NA,NA,NA
"m[3,60] Full THTR",97556.10556,97492.8,97965.4273563874,3674.5,0.95,84427.5,111459,NA,NA,NA,NA,NA,NA,NA
"m[4,60] Endow THTR",122306.1122,122147,121534.385496985,3556.7,0.95,107300,136468,NA,NA,NA,NA,NA,NA,NA
"m[5,60] Disting THTR",149558.463533333,149702,150174.941120817,2568.5,0.95,130593,169207,NA,NA,NA,NA,NA,NA,NA
"a1SD",48402.6262666667,43489.95,38260.82836745,6955.7,0.95,19926.9,87307.5,NA,NA,NA,NA,NA,NA,NA
"a2SD",31809.2902733333,31568.1,30955.3189665036,5256.8,0.95,26268.6,38243.8,NA,NA,NA,NA,NA,NA,NA
"a1a2SD",5313.02584133333,5239.275,5133.08037287621,493.4,0.95,3563.56,7126.15,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,1] Assis ACTG",4429.28459733333,4006.775,3368.73427443716,10530.5,0.95,1444.35,8242.21,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,1] Assoc ACTG",8495.3323316,6293.66,2580.77562338791,5996,0.95,540.316,23264.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,1] Full ACTG",34650.0514686667,33338.55,30593.0123101771,10117.7,0.95,16501,55688,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,1] Endow ACTG",16275.578562,14505,10471.1628330747,8219.9,0.95,4251.78,33399.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,1] Disting ACTG",13486.2387928733,10179.85,3569.96087336388,15000,0.95,33.3004,37005.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,2] Assis AFRO",13530.492551208,10381.6,3755.31056011674,15000,0.95,8.7294,36859.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,2] Assoc AFRO",11222.6140833333,9838.35,7289.71106119681,11691,0.95,2828.8,22678.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,2] Full AFRO",13815.1826666667,12575.8,10539.7979101617,14119.2,0.95,4658.55,26071.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,2] Endow AFRO",13467.9972197933,10234.95,3681.12588798565,14337.8,0.95,8.7294,36614.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,2] Disting AFRO",13544.428668114,10118.9,3728.38075731485,15000,0.95,9.90691,37621.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,3] Assis AMST",5541.27690493333,4306.93,2973.63052236061,7261,0.95,946.106,13346.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,3] Assoc AMST",2165.25488453333,1668.71,1193.91761937791,6445,0.95,483.377,5342.74,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,3] Full AMST",13343.5753211667,9982.01,3762.05442105076,15000,0.95,8.7294,36644.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,3] Endow AMST",13503.1466482067,10190.2,3929.252142187,14356.2,0.95,26.2034,37229.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,3] Disting AMST",13399.8181567333,10069.55,4026.21245155605,15516.8,0.95,8.7294,36500.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,4] Assis ANTH",12145.4284010133,9805.88,5800.91471271313,8282.4,0.95,49.1928,30868.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,4] Assoc ANTH",5094.83454466667,4818.805,4303.7794807527,12492.6,0.95,2320.37,8388.23,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,4] Full ANTH",19168.256922,18239.3,16364.7351384375,8448.3,0.95,8958.91,31035.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,4] Endow ANTH",12207.9141309467,9791.22,6408.76736674337,7783,0.95,8.7294,30956.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,4] Disting ANTH",13613.58774738,10387.55,3760.52920059914,15000,0.95,17.4818,37264.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,5] Assis APHS",2249.92921493333,1893.405,1467.64237798065,7984.7,0.95,577.663,4806.52,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,5] Assoc APHS",6280.200684,5893.15,5436.7563281391,12164.9,0.95,2952.07,10455.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,5] Full APHS",29741.1467713333,28103.25,25400.2918027482,10421.3,0.95,11983.7,50060,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,5] Endow APHS",13388.57638018,10066.3,3789.7521666569,15000,0.95,13.9571,37118.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,5] Disting APHS",13579.3301725787,10233.3,3767.11044241438,15000,0.95,8.7294,37353.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,6] Assis AST",9025.139019058,6597.875,2612.93724661506,7541,0.95,8.7294,25260.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,6] Assoc AST",3467.13954294667,1445.475,392.588586219915,2342.3,0.95,14.4067,13637.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,6] Full AST",21016.7488406667,19312.5,16577.1761100599,11399.1,0.95,7976.11,38639.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,6] Endow AST",35391.3296153333,33089.85,28447.8464107969,9269.6,0.95,10427.1,64760.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,6] Disting AST",13408.42892012,10073.3,4064.85553417007,15000,0.95,8.7294,37317.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,7] Assis BEPP",84.5991527946667,13.14455,15.2088531526475,1530.1,0.95,8.7294,325.463,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,7] Assoc BEPP",10299.8826993333,9143.14,7497.9103189856,1988.2,0.95,3411.32,20166.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,7] Full BEPP",13379.03142033,10027.3,4088.50812522601,15000,0.95,8.7294,36758,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,7] Endow BEPP",29539.942352,27539,25144.6750195622,12371,0.95,10657.5,53228,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,7] Disting BEPP",13544.0223155133,10368.25,3959.81532030612,15000,0.95,8.7294,36649,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,8] Assis BFIN",7862.07594733333,7154.985,6042.23027748532,12476.9,0.95,2973.91,14086.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,8] Assoc BFIN",13227.7257893333,12519.85,11228.074043725,11184.7,0.95,5800.87,21759.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,8] Full BFIN",32127.3513206667,30368.9,26538.5472278505,12537.9,0.95,13614.1,54363.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,8] Endow BFIN",23114.7511686667,21327.75,17061.7866395804,10318.4,0.95,6410.32,43843.8,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,8] Disting BFIN",13425.8085109,10395.35,3854.46385982748,13942.9,0.95,8.7294,35965.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,9] Assis BI",482.746214933333,450.1475,408.680931308197,11010.5,0.95,189.112,842.913,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,9] Assoc BI",12707.730554,12449.85,12301.8754937371,11585.3,0.95,7970.14,18232.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,9] Full BI",18712.2579953333,18090.35,17081.1496850972,12756.8,0.95,10441.1,27673.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,9] Endow BI",10123.1551608113,7642.55,3252.79583844082,5316.7,0.95,8.7294,27662.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,9] Disting BI",30986.3942126667,29808.9,27706.9540681855,11667.4,0.95,16363,48556.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,10] Assis BLAN",10425.3853993333,8973.335,6821.88047519558,10900,0.95,2516.79,22041.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,10] Assoc BLAN",7490.01511406667,5686.505,3540.0322095875,7760,0.95,874.577,19165.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,10] Full BLAN",9038.22815925333,6454.935,2639.7691662231,8138.5,0.95,8.7294,25913.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,10] Endow BLAN",12535.3750566,10178.65,6193.47347453736,9282.6,0.95,39.9616,31406.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,10] Disting BLAN",13485.5703003267,10143.9,4266.77052890029,15587.9,0.95,8.7294,36922.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,11] Assis CEDP",7529.692374,6991.83,6134.16965993625,12712.5,0.95,3261.32,12964.3,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,11] Assoc CEDP",5385.178046,5101.085,4817.63776215881,13018.4,0.95,2727.26,8736.56,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,11] Full CEDP",13030.635566,12368.75,11378.6875277585,13346.9,0.95,6490.33,20954.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,11] Endow CEDP",13489.62564386,10151.5,4449.56747184664,15000,0.95,33.4518,37227.4,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,11] Disting CEDP",13468.7008119867,10164.8,3494.43152038006,14842,0.95,8.7294,37008.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,12] Assis CEUS",9420.54888486,6989.48,2694.40147538845,8419.6,0.95,8.7294,26658,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,12] Assoc CEUS",15531.6980426667,14209.6,12176.8988901541,12321.3,0.95,5705.59,28261.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,12] Full CEUS",19577.7769366667,18361.9,16402.5899593247,12778.4,0.95,7931.37,32743.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,12] Endow CEUS",30302.0751426667,28103.65,24856.8527190697,11587.7,0.95,8527.38,55709.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,12] Disting CEUS",13635.92103292,10331.2,3513.35503763195,15000,0.95,8.7294,37271.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,13] Assis CHEM",4208.95871266667,3953.98,3566.17663319672,11754.3,0.95,1762.84,7082.71,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,13] Assoc CHEM",15179.4611933333,14472.6,12928.6520134567,13164.7,0.95,7546.5,23966.6,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,13] Full CHEM",30442.633644,29253.1,26561.519570885,7554.8,0.95,15538.5,47851.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,13] Endow CHEM",27751.9499266667,26089.35,22487.9210760803,10433.5,0.95,11697.3,47999.9,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,13] Disting CHEM",38465.4202866667,36742.15,32319.3212900562,11588.1,0.95,18992,62461.2,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,14] Assis CMCL",4429.98556106667,3269.345,2050.93317223207,6482.6,0.95,611.512,11551.5,NA,NA,NA,NA,NA,NA,NA
"ySigma[2,14] Assoc CMCL",6934.73888933333,6625.435,5977.83389982479,13695.7,0.95,3660.92,11008.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[3,14] Full CMCL",21066.6615273333,19376.75,17546.9597778376,13239.6,0.95,7220.78,37627.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[4,14] Endow CMCL",13535.6568457067,10353.35,3894.34865713087,15000,0.95,20.1376,37071.1,NA,NA,NA,NA,NA,NA,NA
"ySigma[5,14] Disting CMCL",13486.1152520133,10304.55,3677.63651582762,14791.6,0.95,8.7294,36770.7,NA,NA,NA,NA,NA,NA,NA
"ySigma[1,15] Assis CMLT",7149.19182426667,5275.595,2799.73316043948,6915.7,0.95,707.296,19116.1,NA,NA,NA,NA,NA,NA,NA
