"","Mean","Median","Mode","ESS","HDImass","HDIlow","HDIhigh","CompVal","PcntGtCompVal","ROPElow","ROPEhigh","PcntLtROPE","PcntInROPE","PcntGtROPE"
"m[1,39] Assis MUHI",51696.080334,51535.55,50317.6323390889,15000,0.95,31180.4,72667.7,NA,NA,NA,NA,NA,NA,NA
"m[2,39] Assoc MUHI",65775.4122333333,65822.8,66667.1903124108,15544.3,0.95,51155.4,80549.6,NA,NA,NA,NA,NA,NA,NA
"m[3,39] Full MUHI",97228.8765266667,97109,95706.5830851504,15000,0.95,80954.9,113269,NA,NA,NA,NA,NA,NA,NA
"m[4,39] Endow MUHI",124195.833906667,124209.5,123735.749889017,14640.4,0.95,100114,151037,NA,NA,NA,NA,NA,NA,NA
"m[5,39] Disting MUHI",143873.97538,143850,143258.682758339,13154.2,0.95,122762,166083,NA,NA,NA,NA,NA,NA,NA
"m[1,40] Assis MUIN",58195.52808,58307.25,59478.5628569664,13599.6,0.95,39078.9,76902.6,NA,NA,NA,NA,NA,NA,NA
"m[2,40] Assoc MUIN",79777.6131933333,79824.4,80680.9596807823,13478.6,0.95,67444.5,92214.7,NA,NA,NA,NA,NA,NA,NA
"m[3,40] Full MUIN",99227.8227933333,99229.25,99020.3069719139,15742.7,0.95,92655.2,105904,NA,NA,NA,NA,NA,NA,NA
"m[4,40] Endow MUIN",128132.0876,128127,126736.156528055,14275.1,0.95,113041,143644,NA,NA,NA,NA,NA,NA,NA
"m[5,40] Disting MUIN",155736.807066667,155779,156157.213544323,13069.8,0.95,138199,173456,NA,NA,NA,NA,NA,NA,NA
"m[1,41] Assis MUST",79152.5394,79118.05,77851.2140698696,14445.7,0.95,54572.7,104350,NA,NA,NA,NA,NA,NA,NA
"m[2,41] Assoc MUST",87832.5397,87786.35,88991.5778944091,14431.9,0.95,67148.7,108718,NA,NA,NA,NA,NA,NA,NA
"m[3,41] Full MUST",127477.129733333,127511,128237.092396836,15000,0.95,117201,137937,NA,NA,NA,NA,NA,NA,NA
"m[4,41] Endow MUST",151481.746266667,151425.5,150279.431750268,14408.6,0.95,134735,167323,NA,NA,NA,NA,NA,NA,NA
"m[5,41] Disting MUST",181023.432533333,181005,180348.04552019,14807.2,0.95,154234,207124,NA,NA,NA,NA,NA,NA,NA
"m[1,42] Assis MUTH",54421.6496933333,54492.4,54981.5120615788,14546.2,0.95,33032.4,75561.7,NA,NA,NA,NA,NA,NA,NA
"m[2,42] Assoc MUTH",65859.32096,65904.35,65402.2194914803,15000,0.95,51008.7,80866.4,NA,NA,NA,NA,NA,NA,NA
"m[3,42] Full MUTH",95258.8611266667,95246.6,94709.2385082801,15000,0.95,78701.4,111348,NA,NA,NA,NA,NA,NA,NA
"m[4,42] Endow MUTH",127244.152926667,127180.5,128143.73238107,14202.3,0.95,100337,153576,NA,NA,NA,NA,NA,NA,NA
"m[5,42] Disting MUTH",155740.94922,155830.5,157533.010765557,14605.5,0.95,129217,183441,NA,NA,NA,NA,NA,NA,NA
"m[1,43] Assis MUVO",53366.798154,53379.4,51103.6372948281,14416.3,0.95,27527.3,78809.6,NA,NA,NA,NA,NA,NA,NA
"m[2,43] Assoc MUVO",69714.45362,69576.9,69519.4628215751,14825.3,0.95,52169.5,89180.3,NA,NA,NA,NA,NA,NA,NA
"m[3,43] Full MUVO",99828.27818,99841.3,99869.5780746827,15664,0.95,87887,112291,NA,NA,NA,NA,NA,NA,NA
"m[4,43] Endow MUVO",126647.923553333,126526.5,125317.949130062,14366.8,0.95,100928,152523,NA,NA,NA,NA,NA,NA,NA
"m[5,43] Disting MUVO",145520.710726667,145552.5,145552.366459394,12681.5,0.95,123164,167446,NA,NA,NA,NA,NA,NA,NA
"m[1,44] Assis OADT",144596.922933333,144561,143768.486676373,15000,0.95,132695,156151,NA,NA,NA,NA,NA,NA,NA
"m[2,44] Assoc OADT",159142.771,159108,158610.658014238,14530.2,0.95,143304,174644,NA,NA,NA,NA,NA,NA,NA
"m[3,44] Full OADT",176702.227866667,176684,175983.926473203,14404.7,0.95,158901,194131,NA,NA,NA,NA,NA,NA,NA
"m[4,44] Endow OADT",214444.276733333,214409.5,214432.331619588,13894,0.95,197207,232460,NA,NA,NA,NA,NA,NA,NA
"m[5,44] Disting OADT",241593.596533333,241705.5,242041.759090278,14386.9,0.95,215354,266632,NA,NA,NA,NA,NA,NA,NA
"m[1,45] Assis OPT",71225.5568533333,71225,71465.8887383229,15000,0.95,55310.1,87312.3,NA,NA,NA,NA,NA,NA,NA
"m[2,45] Assoc OPT",80266.5123933333,80268.8,81042.9277675963,15000,0.95,64610.4,96606,NA,NA,NA,NA,NA,NA,NA
"m[3,45] Full OPT",103599.57078,103573.5,103085.113491672,15000,0.95,90503.4,117593,NA,NA,NA,NA,NA,NA,NA
"m[4,45] Endow OPT",140024.4736,139936.5,138849.037688561,14641.6,0.95,114964,165145,NA,NA,NA,NA,NA,NA,NA
"m[5,45] Disting OPT",168555.242,168526.5,168164.310646634,13798.7,0.95,142303,194076,NA,NA,NA,NA,NA,NA,NA
"m[1,46] Assis PHYS",78294.7473133333,78295.25,78197.8014269681,15000,0.95,67550.6,89530.8,NA,NA,NA,NA,NA,NA,NA
"m[2,46] Assoc PHYS",93713.04576,93763.05,94350.1988536506,15000,0.95,80515.5,106304,NA,NA,NA,NA,NA,NA,NA
"m[3,46] Full PHYS",131896.1918,131886,131808.270139185,15483.1,0.95,123579,139714,NA,NA,NA,NA,NA,NA,NA
"m[4,46] Endow PHYS",151497.701046667,151536,152220.662403561,13505.7,0.95,128740,176042,NA,NA,NA,NA,NA,NA,NA
"m[5,46] Disting PHYS",167290.936133333,167379.5,167588.410213562,10427.6,0.95,147872,184423,NA,NA,NA,NA,NA,NA,NA
"m[1,47] Assis PL",69103.13104,69080,69171.8935291466,14463.4,0.95,51785.3,87926.9,NA,NA,NA,NA,NA,NA,NA
"m[2,47] Assoc PL",80783.5454933333,80827.4,81020.9644161495,15000,0.95,62974.5,97981.1,NA,NA,NA,NA,NA,NA,NA
"m[3,47] Full PL",116072.460593333,116079,116166.642129749,16116.2,0.95,104391,127801,NA,NA,NA,NA,NA,NA,NA
"m[4,47] Endow PL",145661.209,145691,145165.555865655,15543.6,0.95,129496,161848,NA,NA,NA,NA,NA,NA,NA
"m[5,47] Disting PL",172632.287933333,172697,172895.410477006,14602.3,0.95,148265,199182,NA,NA,NA,NA,NA,NA,NA
"m[1,48] Assis POLS",85259.6550733333,85253.9,85319.9289872267,14307.8,0.95,68038,102027,NA,NA,NA,NA,NA,NA,NA
"m[2,48] Assoc POLS",90022.28072,90004.35,89716.6602548497,14178.8,0.95,78776.1,100952,NA,NA,NA,NA,NA,NA,NA
"m[3,48] Full POLS",135162.9598,135216,135612.91329167,14467.7,0.95,124493,145586,NA,NA,NA,NA,NA,NA,NA
"m[4,48] Endow POLS",170772.2038,170721.5,170244.136826967,13332.9,0.95,153929,188755,NA,NA,NA,NA,NA,NA,NA
"m[5,48] Disting POLS",190979.501533333,190976.5,191090.237403228,14277.1,0.95,170577,211451,NA,NA,NA,NA,NA,NA,NA
"m[1,49] Assis PSY",84041.57682,84014.45,83649.9688132909,15000,0.95,72330,96523.2,NA,NA,NA,NA,NA,NA,NA
"m[2,49] Assoc PSY",88429.66336,88454.1,88264.628170106,14151.5,0.95,77818.4,98585.6,NA,NA,NA,NA,NA,NA,NA
"m[3,49] Full PSY",115493.428286667,115515.5,115388.642853218,15000,0.95,106893,123966,NA,NA,NA,NA,NA,NA,NA
"m[4,49] Endow PSY",181188.851133333,181169,180826.149574548,11091.3,0.95,168061,193466,NA,NA,NA,NA,NA,NA,NA
"m[5,49] Disting PSY",199551.056333333,199481.5,199244.24773904,14493.6,0.95,185799,212515,NA,NA,NA,NA,NA,NA,NA
"m[1,50] Assis REL",63974.8418733333,63993.75,63845.4347997148,15000,0.95,50761.3,78127.6,NA,NA,NA,NA,NA,NA,NA
"m[2,50] Assoc REL",77111.2040133333,77036.75,76073.9107091193,15000,0.95,64141.2,90580,NA,NA,NA,NA,NA,NA,NA
"m[3,50] Full REL",113466.541666667,113590.5,114263.667099951,15000,0.95,97586,129467,NA,NA,NA,NA,NA,NA,NA
"m[4,50] Endow REL",139803.216373333,139880.5,140079.249403537,14215.7,0.95,115559,165161,NA,NA,NA,NA,NA,NA,NA
"m[5,50] Disting REL",168380.629666667,168550.5,169294.294115348,14068.2,0.95,142023,194061,NA,NA,NA,NA,NA,NA,NA
"m[1,51] Assis RPAD",73875.4442066667,73838.9,73600.5105931181,15000,0.95,57432.3,89907.4,NA,NA,NA,NA,NA,NA,NA
"m[2,51] Assoc RPAD",91053.2531,91066.25,91106.4893461528,15000,0.95,77753,105053,NA,NA,NA,NA,NA,NA,NA
"m[3,51] Full RPAD",121378.999373333,121382.5,120345.350749499,15000,0.95,103459,139246,NA,NA,NA,NA,NA,NA,NA
"m[4,51] Endow RPAD",150005.096906667,149963.5,148857.631566395,14316.4,0.95,124762,175032,NA,NA,NA,NA,NA,NA,NA
"m[5,51] Disting RPAD",178499.431533333,178542.5,178227.468590135,14311.8,0.95,151792,204024,NA,NA,NA,NA,NA,NA,NA
"m[1,52] Assis SLIS",87358.8834,87428.55,87681.9668824651,15000,0.95,71051.9,102602,NA,NA,NA,NA,NA,NA,NA
"m[2,52] Assoc SLIS",98704.5787933333,98739.9,99075.8244835617,15000,0.95,86984.6,110620,NA,NA,NA,NA,NA,NA,NA
"m[3,52] Full SLIS",127222.829693333,127199.5,127264.871813305,14315.1,0.95,106962,146861,NA,NA,NA,NA,NA,NA,NA
"m[4,52] Endow SLIS",161275.7912,161282,161095.995697332,15000,0.95,143328,178874,NA,NA,NA,NA,NA,NA,NA
"m[5,52] Disting SLIS",187956.385133333,188011.5,188513.602018533,13842.5,0.95,161012,212735,NA,NA,NA,NA,NA,NA,NA
"m[1,53] Assis SLS",58768.5229533333,58757.2,57934.8132527623,15551.4,0.95,42720.2,75954.5,NA,NA,NA,NA,NA,NA,NA
"m[2,53] Assoc SLS",70224.0832133333,70240.95,69743.8060580791,15000,0.95,53993.1,86791.6,NA,NA,NA,NA,NA,NA,NA
"m[3,53] Full SLS",98031.7132933333,98083.15,97682.6470620124,14622.7,0.95,76296.5,119407,NA,NA,NA,NA,NA,NA,NA
"m[4,53] Endow SLS",131090.266846667,130927.5,130874.469162841,14982.8,0.95,104291,156975,NA,NA,NA,NA,NA,NA,NA
"m[5,53] Disting SLS",159598.532,159701.5,159962.042827319,14396.2,0.95,132841,187159,NA,NA,NA,NA,NA,NA,NA
"m[1,54] Assis SOC",74795.7697666667,74838.2,74524.333919346,15000,0.95,61480.5,87981.5,NA,NA,NA,NA,NA,NA,NA
"m[2,54] Assoc SOC",87772.94402,87722.6,87449.8040130142,15000,0.95,76062.5,99413.3,NA,NA,NA,NA,NA,NA,NA
"m[3,54] Full SOC",116436.66512,116408.5,115909.258337307,15003.8,0.95,101966,130159,NA,NA,NA,NA,NA,NA,NA
"m[4,54] Endow SOC",152657.597733333,152561.5,151464.454764489,15000,0.95,137045,168120,NA,NA,NA,NA,NA,NA,NA
"m[5,54] Disting SOC",173551.6642,173617.5,173335.724842921,14166.4,0.95,153422,193970,NA,NA,NA,NA,NA,NA,NA
"m[1,55] Assis SPAN",63079.0922866667,63119.2,64686.0292855635,14618.9,0.95,49866.1,76276.7,NA,NA,NA,NA,NA,NA,NA
"m[2,55] Assoc SPAN",74555.1292133333,74554,74516.80462963,15000,0.95,64086,85423.8,NA,NA,NA,NA,NA,NA,NA
"m[3,55] Full SPAN",107779.14492,107744.5,107476.041988214,14556.5,0.95,96230.1,119365,NA,NA,NA,NA,NA,NA,NA
"m[4,55] Endow SPAN",136966.974746667,136859,134973.880597118,14026.3,0.95,113168,160765,NA,NA,NA,NA,NA,NA,NA
"m[5,55] Disting SPAN",165459.603866667,165493,167460.991920718,13123.3,0.95,139974,189816,NA,NA,NA,NA,NA,NA,NA
"m[1,56] Assis SPEA",96357.0456933333,96381.15,96766.2544240907,15000,0.95,87595.2,105189,NA,NA,NA,NA,NA,NA,NA
"m[2,56] Assoc SPEA",105870.08292,105847.5,105547.156094059,15000,0.95,97061.7,114652,NA,NA,NA,NA,NA,NA,NA
"m[3,56] Full SPEA",142619.714466667,142579,142202.989050345,15000,0.95,131921,153759,NA,NA,NA,NA,NA,NA,NA
"m[4,56] Endow SPEA",155878.3886,155983.5,155741.942226683,12525.4,0.95,139684,171184,NA,NA,NA,NA,NA,NA,NA
"m[5,56] Disting SPEA",220775.772266667,220651.5,221707.788657073,10731.1,0.95,202493,239383,NA,NA,NA,NA,NA,NA,NA
"m[1,57] Assis SPHS",83613.1017666667,83629.4,83030.6214398322,15000,0.95,68824,97216,NA,NA,NA,NA,NA,NA,NA
"m[2,57] Assoc SPHS",97628.1099866667,97699.35,98298.6524065701,15509.6,0.95,83399.1,110450,NA,NA,NA,NA,NA,NA,NA
"m[3,57] Full SPHS",125867.199653333,125960.5,127061.356100927,14461.8,0.95,112682,139382,NA,NA,NA,NA,NA,NA,NA
"m[4,57] Endow SPHS",161871.809466667,161842.5,162208.654883333,14268.4,0.95,138422,186888,NA,NA,NA,NA,NA,NA,NA
"m[5,57] Disting SPHS",206692.706333333,206462.5,206042.758745486,11782.5,0.95,185993,229817,NA,NA,NA,NA,NA,NA,NA
"m[1,58] Assis STAT",83335.8367466667,83296.35,83213.4287407449,15000,0.95,68856.1,98591.1,NA,NA,NA,NA,NA,NA,NA
"m[2,58] Assoc STAT",94899.9928133333,94769.3,94395.918888838,15000,0.95,73098.1,116276,NA,NA,NA,NA,NA,NA,NA
"m[3,58] Full STAT",127170.01676,127156,127688.754796516,15000,0.95,101786,153109,NA,NA,NA,NA,NA,NA,NA
"m[4,58] Endow STAT",161292.49,161222,160907.571352788,15000,0.95,139176,182101,NA,NA,NA,NA,NA,NA,NA
"m[5,58] Disting STAT",185483.101533333,185520,185210.894487218,15000,0.95,163240,207011,NA,NA,NA,NA,NA,NA,NA
"m[1,59] Assis TELC",68605.1501666667,68585.4,67762.5028307494,15444,0.95,54123.9,83322.5,NA,NA,NA,NA,NA,NA,NA
"m[2,59] Assoc TELC",80380.0567733333,80330.95,79556.4366610916,15000,0.95,62701.5,97858.5,NA,NA,NA,NA,NA,NA,NA
"m[3,59] Full TELC",112602.728066667,112563.5,111723.905351474,15000,0.95,99592,126063,NA,NA,NA,NA,NA,NA,NA
"m[4,59] Endow TELC",142136.85976,142094.5,140379.06482598,14279.9,0.95,117665,166999,NA,NA,NA,NA,NA,NA,NA
"m[5,59] Disting TELC",171337.954666667,171252.5,169908.38785006,15000,0.95,151010,192824,NA,NA,NA,NA,NA,NA,NA
"m[1,60] Assis THTR",58797.2467266667,58798.25,57989.0967043223,15000,0.95,44286.7,74462.8,NA,NA,NA,NA,NA,NA,NA
"m[2,60] Assoc THTR",68410.60322,68430.65,68569.5793251041,15436.8,0.95,57211.4,79069.8,NA,NA,NA,NA,NA,NA,NA
"m[3,60] Full THTR",101215.33442,101194,100547.052875454,13295.5,0.95,75309.7,126788,NA,NA,NA,NA,NA,NA,NA
"m[4,60] Endow THTR",131367.789893333,131363.5,131553.297906213,13139.3,0.95,105202,158149,NA,NA,NA,NA,NA,NA,NA
"m[5,60] Disting THTR",159964.730806667,159989,161055.699489778,13108.1,0.95,132942,187253,NA,NA,NA,NA,NA,NA,NA
"ySigma",17985.10034,17976.1,17994.2248983385,12063.7,0.95,17135.7,18855.2,NA,NA,NA,NA,NA,NA,NA
"a1SD",56821.2343733333,50333.6,40297.1539308515,193.6,0.95,22860,109757,NA,NA,NA,NA,NA,NA,NA
"a2SD",30550.0140866667,30334.9,30222.9799030544,12116.3,0.95,24715.6,36438.3,NA,NA,NA,NA,NA,NA,NA
"a1a2SD",9723.00111666667,9681.195,9550.42974700945,3914.1,0.95,7406.02,12039.1,NA,NA,NA,NA,NA,NA,NA
"Full.v.Assoc",29927.2630461804,29918.28,29870.5333651035,13545.4,0.95,26729.56,33321.71,0,100,-1000,1000,0,0,100
"Assoc.v.Assis",13282.4707466667,13278.5,13009.7865626826,14690.6,0.95,9647.5,16582.4,0,100,-1000,1000,0,0,100
"CHEM.v.ENG",38535.8964673333,38556.85,37859.8022170647,13164.7,0.95,28568.9,48730.1,0,100,-1000,1000,0,0,100
"CHEM.v.PSY",12532.7824582387,12520.05,12261.8941628772,15765.2,0.95,4157.3,21347.18,0,99.7466666666667,-1000,1000,0.133333333333333,0.313333333333333,99.5533333333333
"BFIN.v.PSYCHEMENG",107127.485560524,107137.903833333,107087.826519714,13822.2,0.95,97116.1033333333,116912.66,0,100,-1000,1000,0,0,100
"Full.v.Assis.x.CHEM.v.ENG",22259.4963532917,22277.85,23685.3093044258,15000,0.95,2125.2,42605.66,0,98.6333333333333,-1000,1000,1.1,0.693333333333342,98.2066666666667
"Full.v.Assis.x.CHEM.v.PSY",37541.2916842361,37431.965,36822.338455455,11332.4,0.95,16246.92,57109.31,0,100,-1000,1000,0,0.0066666666666606,99.9933333333333
"Full.v.AssocAssis.x.BFIN.v.PSYCHEMENG",-10918.3823275958,-10844.1570583333,-11361.9575883475,14493.9,0.95,-28581.9133333333,7105.60166666667,0,11.3866666666667,-1000,1000,86.4,4.20666666666666,9.39333333333333
